product_id,order_discounted_price,Order ID,date,product_name,category,product_discounted_price,actual_price,discount_percentage,rating,rating_count,customer_id,location,order_month,order_year,price_ratio
B09ZPM4C2C,10901.0,ORD78,2025-02-13,TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S5205 (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",10901.0,30990.0,65,4.1,398.0,CUST78,South America,2,2025,0.3517586318167151
B0B2DJDCPX,209.0,ORD79,2025-08-22,"SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible for iPhone 6/6S/7/7+/8/8+/10/11, 12, 13 Pro max iPad Air/Mini, iPod and iOS Devices (White)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,209.0,499.0,58,3.9,536.0,CUST79,Australia,8,2025,0.4188376753507014
B0B2DJDCPX,209.0,ORD79,2025-08-22,"SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible for iPhone 6/6S/7/7+/8/8+/10/11, 12, 13 Pro max iPad Air/Mini, iPod and iOS Devices (White)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,209.0,499.0,58,3.9,536.0,CUST79,Australia,8,2025,0.4188376753507014
B0BCZCQTJX,1434.0,ORD80,2025-12-07,Firestick Remote,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",1434.0,3999.0,64,4.0,32.0,CUST80,South America,12,2025,0.35858964741185295
B07LGT55SJ,399.0,ORD81,2024-10-01,"Wayona Usb Nylon Braided Data Sync And Charging Cable For Iphone, Ipad Tablet (Red, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,399.0,1099.0,64,4.2,24269.0,CUST81,North America,10,2024,0.3630573248407643
B09NKZXMWJ,139.0,ORD82,2026-03-01,"Flix (Beetel) Usb To Type C Pvc Data Sync And 2A 480Mbps Data Sync, Tough Fast Charging Long Cable For Usb Type C Devices, Charging Adapter (White, 1 Meter) - Xcd-C12",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,139.0,249.0,44,4.0,9378.0,CUST82,South America,3,2026,0.5582329317269076
B08QX1CC14,7299.0,ORD83,2025-08-30,SKYWALL 81.28 cm (32 inches) HD Ready Smart LED TV 32SWELS-PRO (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",7299.0,19125.0,62,3.4,902.0,CUST83,North America,8,2025,0.3816470588235294
B0974H97TJ,299.0,ORD84,2025-05-18,"boAt A 350 Type C Cable for Smartphone, Charging Adapter (1.5m, Carbon Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299.0,799.0,63,4.4,28791.0,CUST84,North America,5,2025,0.3742177722152691
B07GVGTSLN,325.0,ORD85,2026-04-19,"Wayona Usb Type C Fast Charger Cable Fast Charging Usb C Cable/Cord Compatible For Samsung Galaxy S10E S10 S9 S8 Plus S10+,Note 10 Note 9 Note 8,S20,M31S,M40,Realme X3,Pixel 2 Xl (3 Ft Pack Of 1,Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,325.0,1299.0,75,4.2,10576.0,CUST85,Europe,4,2026,0.2501924557351809
B07GVGTSLN,325.0,ORD85,2026-04-19,"Wayona Usb Type C Fast Charger Cable Fast Charging Usb C Cable/Cord Compatible For Samsung Galaxy S10E S10 S9 S8 Plus S10+,Note 10 Note 9 Note 8,S20,M31S,M40,Realme X3,Pixel 2 Xl (3 Ft Pack Of 1,Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,325.0,1299.0,75,4.2,10576.0,CUST85,Europe,4,2026,0.2501924557351809
B09VCHLSJF,29999.0,ORD86,2026-03-13,OnePlus 108 cm (43 inches) Y Series 4K Ultra HD Smart Android LED TV 43Y1S Pro (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",29999.0,39999.0,25,4.2,7298.0,CUST86,Europe,3,2026,0.7499937498437461
B0B1YZX72F,27999.0,ORD87,2026-06-05,Acer 127 cm (50 inches) I Series 4K Ultra HD Android Smart LED TV AR50AR2851UDFL (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",27999.0,40990.0,32,4.3,4703.0,CUST87,Australia,6,2026,0.6830690412295682
B092BJMT8Q,30990.0,ORD88,2025-08-12,Samsung 108 cm (43 inches) Crystal 4K Series Ultra HD Smart LED TV UA43AUE60AKLXL (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",30990.0,52900.0,41,4.3,7109.0,CUST88,Australia,8,2025,0.5858223062381852
B0BMXMLSMM,199.0,ORD89,2025-03-02,"Lapster 65W compatible for OnePlus Dash Warp Charge Cable , type c to c cable fast charging Data Sync Cable Compatible with One Plus 10R / 9RT/ 9 pro/ 9R/ 8T/ 9/ Nord & for All Type C Devices – Red, 1 Meter",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199.0,999.0,80,4.5,127.0,CUST89,Asia,3,2025,0.1991991991991992
B0BMXMLSMM,199.0,ORD89,2025-03-02,"Lapster 65W compatible for OnePlus Dash Warp Charge Cable , type c to c cable fast charging Data Sync Cable Compatible with One Plus 10R / 9RT/ 9 pro/ 9R/ 8T/ 9/ Nord & for All Type C Devices – Red, 1 Meter",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199.0,999.0,80,4.5,127.0,CUST89,Asia,3,2025,0.1991991991991992
B07JH1C41D,649.0,ORD90,2024-12-20,"Wayona Nylon Braided (2 Pack) Lightning Fast Usb Data Cable Fast Charger Cord For Iphone, Ipad Tablet (3 Ft Pack Of 2, Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,649.0,1999.0,68,4.2,24269.0,CUST90,Asia,12,2024,0.3246623311655828
B0141EZMAI,269.0,ORD91,2025-06-28,"Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano Size WiFi Dongle Compatible with Windows, Mac OS & Linux Kernel | WPA/WPA2 Encryption Standards| Black",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,269.0,800.0,66,3.6,10134.0,CUST91,Australia,6,2025,0.33625
B0141EZMAI,269.0,ORD91,2025-06-28,"Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano Size WiFi Dongle Compatible with Windows, Mac OS & Linux Kernel | WPA/WPA2 Encryption Standards| Black",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,269.0,800.0,66,3.6,10134.0,CUST91,Australia,6,2025,0.33625
B09Q5P2MT3,24999.0,ORD92,2024-01-09,OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",24999.0,31999.0,22,4.2,34899.0,CUST92,Europe,1,2024,0.7812431638488703
B08HDH26JX,299.0,ORD93,2024-07-14,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Sturdy Cable with 3A Fast Charging & 480mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Mercurial Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299.0,699.0,57,4.2,94363.0,CUST93,North America,7,2024,0.42775393419170243
B09VT6JKRP,199.0,ORD94,2026-08-22,Lapster USB 3.0 A to Micro B SuperSpeed for hard disk cable - short cable,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199.0,999.0,80,4.1,425.0,CUST94,Asia,8,2026,0.1991991991991992
B09T3KB6JZ,18990.0,ORD95,2023-06-19,TCL 100 cm (40 inches) Full HD Certified Android R Smart LED TV 40S6505 (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",18990.0,40990.0,54,4.2,6659.0,CUST95,Europe,6,2023,0.4632837277384728
B093QCY6YJ,290.0,ORD96,2026-01-24,"ZEBRONICS ZEB-USB150WF1 WiFi USB Mini Adapter Supports 150 Mbps Wireless Data, Comes with Advanced Security WPA/WPA2 encryption Standards",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,290.0,349.0,17,3.7,1977.0,CUST96,North America,1,2026,0.830945558739255
B093ZNQZ2Y,249.0,ORD97,2026-05-06,"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible for Mi Tv Remote Control ] [ Compatible for Mi Smart LED Tv Remote Control ]","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",249.0,799.0,69,3.8,1079.0,CUST97,Asia,5,2026,0.311639549436796
B08LKS3LSP,345.0,ORD98,2023-09-14,"Gilary Multi Charging Cable, 3 in 1 Nylon Braided Fast Charging Cable for iPhone Micro USB Type C Mobile Phone | Colour May Vary |",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,345.0,999.0,65,3.7,1097.0,CUST98,Europe,9,2023,0.34534534534534533
B00V4BGDKU,1099.0,ORD99,2026-08-09,TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter - Plug and Play,Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,1099.0,1899.0,42,4.5,22420.0,CUST99,Australia,8,2026,0.5787256450763559
B08CHKQ8D4,719.0,ORD100,2025-03-27,"Wayona Type C to Lightning MFI Certified 20W Fast charging Nylon Braided USB C Cable for iPhone 14, 14 Pro, 14 Pro Max, 14 Plus, 13, 13 Pro, 13 Pro Max, 13 Mini, 12, 12 Pro, 11, 11 Pro Max iPhone 12 Mini, X, 8 (2M, Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,719.0,1499.0,52,4.1,1045.0,CUST100,Europe,3,2025,0.47965310206804534
B09BW334ML,349.0,ORD101,2024-01-23,Dealfreez Case Compatible with Fire TV Stick 3rd Gen 2021 Full Wrap Silicone Remote Cover Anti-Lost with Loop (D-Black),"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",349.0,1499.0,77,4.3,4145.0,CUST101,Asia,1,2024,0.23282188125416944
B082T6GVLJ,849.0,ORD102,2025-08-31,"Amazon Basics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad (3-Ft, Rose Gold)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,849.0,1809.0,53,4.3,6547.0,CUST102,North America,8,2025,0.4693200663349917
B07DL1KC3H,299.0,ORD103,2024-01-04,Isoelite Remote Compatible for Samsung LED/LCD Remote Control Works with All Samsung LED/LCD TV Model No :- BN59-607A (Please Match The Image with Your Old Remote),"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",299.0,899.0,67,4.0,1588.0,CUST103,Asia,1,2024,0.3325917686318131
B0B6F98KJJ,21999.0,ORD104,2025-07-06,MI 100 cm (40 inches) 5A Series Full HD Smart Android LED TV with 24W Dolby Audio & Metal Bezel-Less Frame (Black) (2022 Model),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",21999.0,29999.0,27,4.2,32840.0,CUST104,South America,7,2025,0.7333244441481382
B07JNVF678,349.0,ORD105,2023-07-21,"Wayona Nylon Braided USB Data Sync and Fast Charging 3A Short Power Bank Cable For iPhones, iPad Air, iPad mini, iPod Nano and iPod Touch (Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,349.0,999.0,65,4.2,13120.0,CUST105,Australia,7,2023,0.34934934934934936
B09QGZFBPM,399.0,ORD106,2024-01-19,"Wayona Type C To Type C Long Fast Charging Cable Type C Charger Cord Compatible With Samsung S22 S20 S20 Fe 2022 S22 Ultra S21 Ultra A70 A51 A53 A33 A73 M51 M31 M33 M53 (Grey, 2M, 65W, 6Ft)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,399.0,999.0,60,4.3,2806.0,CUST106,South America,1,2024,0.3993993993993994
B07JGDB5M1,449.0,ORD107,2024-01-06,"Wayona Nylon Braided 2M / 6Ft Fast Charge Usb To Lightning Data Sync And Charging Cable For Iphone, Ipad Tablet (6 Ft Pack Of 1, Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,449.0,1299.0,65,4.2,24269.0,CUST107,Asia,1,2024,0.34565050038491146
B0981XSZJ7,299.0,ORD108,2024-07-09,CROSSVOLT Compatible Dash/Warp Data Sync Fast Charging Cable Supported for All C Type Devices (Cable),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299.0,999.0,70,4.3,766.0,CUST108,Asia,7,2024,0.2992992992992993
B0B9XLX8VR,37999.0,ORD109,2025-08-12,VU 139 cm (55 inches) The GloLED Series 4K Smart LED Google TV 55GloLED (Grey),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",37999.0,65000.0,42,4.3,3587.0,CUST109,Europe,8,2025,0.5846
B08Y5KXR6Z,99.0,ORD110,2026-11-08,"PTron Solero T241 2.4A Type-C Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1-Meter Long USB Cable for Type-C USB Devices for Charging Adapter (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,99.0,800.0,88,3.9,24871.0,CUST110,Europe,11,2026,0.12375
B09F6VHQXB,7390.0,ORD111,2023-01-24,"Croma 80 cm (32 Inches) HD Ready LED TV (CREL7369, Black) (2021 Model)","Electronics|HomeTheater,TV&Video|Televisions|StandardTelevisions",7390.0,20000.0,63,4.1,2581.0,CUST111,South America,1,2023,0.3695
B0974G5Q2Y,273.1,ORD112,2023-05-11,"boAt Laptop, Smartphone Type-c A400 Male Data Cable (Carbon Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,273.1,999.0,73,4.3,20850.0,CUST112,Europe,5,2023,0.2733733733733734
B09YL9SN9B,15990.0,ORD113,2024-01-13,LG 80 cm (32 inches) HD Ready Smart LED TV 32LQ576BPSA (Ceramic Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",15990.0,23990.0,33,4.3,1035.0,CUST113,Europe,1,2024,0.6665277198832847
B09RX1FK54,399.0,ORD114,2023-04-09,"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480Mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Radiant Red)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,399.0,999.0,60,4.1,1780.0,CUST114,South America,4,2023,0.3993993993993994
B09TT6BFDX,399.0,ORD115,2025-07-20,Cotbolt Silicone Protective Case Cover for LG an MR21GA Magic Remote Shockproof for LG Smart TV Remote 2021 Protective Skin Waterproof Anti Lost (Black) (Remote Not Included),"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",399.0,1999.0,80,4.5,505.0,CUST115,Europe,7,2025,0.19959979989994997
B09KH58JZR,210.0,ORD116,2025-01-04,Portronics Konnect L POR-1403 Fast Charging 3A Type-C Cable 1.2 Meter with Charge & Sync Function for All Type-C Devices (White),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,210.0,399.0,47,4.1,1717.0,CUST116,South America,1,2025,0.5263157894736842
B09DDCQFMT,1299.0,ORD117,2023-05-04,Electvision Remote Control Compatible with Amazon Fire tv Stick (Pairing Manual Will be Back Side Remote Control)(P),"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",1299.0,1999.0,35,3.6,590.0,CUST117,North America,5,2023,0.6498249124562281
B08RP2L2NL,347.0,ORD118,2024-08-17,"King Shine Multi Retractable 3.0A Fast Charger Cord, Multiple Charging Cable 4Ft/1.2m 3-in-1 USB Charge Cord Compatible with Phone/Type C/Micro USB for All Android and iOS Smartphones (Random Colour)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,347.0,999.0,65,3.5,1121.0,CUST118,South America,8,2024,0.34734734734734735
B0B4G2MWSB,149.0,ORD119,2025-01-09,"Lapster 5 pin mini usb cable, usb b cable,camera cable usb2.0 for External HDDS/Card Readers/Camera etc.",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,149.0,999.0,85,4.0,1313.0,CUST119,Europe,1,2025,0.14914914914914915
B0B21C4BMX,228.0,ORD120,2026-03-18,"Portronics Konnect Spydr 31 3-in-1 Multi Functional Cable with 3.0A Output, Tangle Resistant, 1.2M Length, Nylon Braided(Zebra)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,228.0,899.0,75,3.8,132.0,CUST120,Australia,3,2026,0.25361512791991103
B084MZXJNK,1599.0,ORD121,2023-07-29,"Belkin Apple Certified Lightning To Type C Cable, Tough Unbreakable Braided Fast Charging For Iphone, Ipad, Air Pods, 3.3 Feet (1 Meters)    White",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,1599.0,1999.0,20,4.4,1951.0,CUST121,Australia,7,2023,0.7998999499749875
B0BHZCNC4P,1499.0,ORD122,2024-07-16,Remote Control Compatible for Amazon Fire Tv Stick Remote Control [ 3rd Gen ](Not Compatible for Fire TV Edition Smart TV) from basesailor,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",1499.0,3999.0,63,3.7,37.0,CUST122,South America,7,2024,0.37484371092773194
B0B16KD737,8499.0,ORD123,2026-12-06,VW 80 cm (32 inches) Playwall Frameless Series HD Ready Android Smart LED TV VW3251 (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",8499.0,15999.0,47,4.3,592.0,CUST123,Australia,12,2026,0.5312207012938308
B099K9ZX65,20990.0,ORD124,2025-02-21,Hisense 108 cm (43 inches) 4K Ultra HD Smart Certified Android LED TV 43A6GE (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",20990.0,44990.0,53,4.1,1259.0,CUST124,Australia,2,2025,0.4665481218048455
B08Y55LPBF,32999.0,ORD125,2025-12-01,Redmi 126 cm (50 inches) 4K Ultra HD Android Smart LED TV X50 | L50M6-RA (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",32999.0,44999.0,27,4.2,45238.0,CUST125,Europe,12,2025,0.7333274072757172
B015OW3M1W,799.0,ORD126,2025-12-18,AmazonBasics 6-Feet DisplayPort (not USB port) to HDMI Cable Black,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",799.0,1700.0,53,4.1,28638.0,CUST126,North America,12,2025,0.47
B01D5H8ZI8,229.0,ORD127,2024-12-06,AmazonBasics 3 Feet High Speed HDMI Male to Female 2.0 Extension Cable,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",229.0,595.0,62,4.3,12835.0,CUST127,North America,12,2024,0.38487394957983195
B09X1M3DHX,9999.0,ORD128,2025-11-26,iFFALCON 80 cm (32 inches) HD Ready Smart LED TV 32F53 (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",9999.0,27990.0,64,4.2,1269.0,CUST128,Europe,11,2025,0.3572347266881029
B09MM6P76N,349.0,ORD129,2025-02-17,7SEVEN® Compatible Lg Smart Tv Remote Suitable for Any LG LED OLED LCD UHD Plasma Android Television and AKB75095303 replacement of Original Lg Tv Remote Control,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",349.0,599.0,42,4.2,284.0,CUST129,North America,2,2025,0.5826377295492488
B01D5H8LDM,489.0,ORD130,2023-03-28,"AmazonBasics 3.5mm to 2-Male RCA Adapter Cable For Tablet, Smartphone (Black, 15 feet)","Electronics|HomeTheater,TV&Video|Accessories|Cables|RCACables",489.0,1200.0,59,4.4,69538.0,CUST130,South America,3,2023,0.4075
B0B1YY6JJL,23999.0,ORD131,2025-12-03,Acer 109 cm (43 inches) I Series 4K Ultra HD Android Smart LED TV AR43AR2851UDFL (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",23999.0,34990.0,31,4.3,4703.0,CUST131,North America,12,2025,0.6858816804801372
B09QGZM8QB,399.0,ORD132,2025-05-22,"Wayona Usb Type C 65W 6Ft/2M Long Fast Charging Cable Compatible For Samsung S22 S20 Fe S21 Ultra A33 A53 A01 A73 A70 A51 M33 M53 M51 M31(2M, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,399.0,999.0,60,4.3,2806.0,CUST132,Australia,5,2025,0.3993993993993994
B08L4SBJRY,349.0,ORD133,2023-01-12,"Saifsmart Outlet Wall Mount Hanger Holder for Dot 3rd Gen, Compact Bracket Case Plug and Built-in Cable Management for Kitchen Bathroom, Bedroom (Black)",Electronics|HomeAudio|Accessories|SpeakerAccessories|Mounts,349.0,1299.0,73,4.0,3295.0,CUST133,Europe,1,2023,0.2686682063125481
B09X79PP8F,179.0,ORD134,2025-02-09,"MI 2-in-1 USB Type C Cable (Micro USB to Type C) 30cm for Smartphone, Headphone, Laptop (White)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,179.0,299.0,40,3.9,81.0,CUST134,Asia,2,2025,0.5986622073578596
B082T6GVG9,689.0,ORD135,2023-11-04,"AmazonBasics New Release ABS USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad Tablet (3-Ft, White)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,689.0,1500.0,54,4.2,42301.0,CUST135,Australia,11,2023,0.4593333333333333
B0B3XY5YT4,30990.0,ORD136,2026-01-09,LG 108 cm (43 inches) 4K Ultra HD Smart LED TV 43UQ7500PSF (Ceramic Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",30990.0,49990.0,38,4.3,1376.0,CUST136,Australia,1,2026,0.6199239847969594
B0B4HKH19N,249.0,ORD137,2023-02-02,"pTron Solero 331 3.4Amps Multifunction Fast Charging Cable, 3-in-1 USB Cable Micro USB/Type-C/iOS, Made in India, Durable & Strong & Tangle-free 118cm in Length (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,249.0,931.0,73,3.9,1075.0,CUST137,South America,2,2023,0.26745435016111707
B08TGG316Z,999.0,ORD138,2026-04-21,"10k 8k 4k HDMI Cable, Certified 48Gbps 1ms Ultra High Speed HDMI 2.1 Cable 4k 120Hz 144Hz 2k 165Hz 8k 60Hz Dynamic HDR ARC eARC DTS:X Compatible for Mac Gaming PC Soundbar TV Monitor Laptop PS5 4 Xbox","Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",999.0,2399.0,58,4.6,3664.0,CUST138,Asia,4,2026,0.4164235097957482
B071VMP1Z4,399.0,ORD139,2026-02-26,LRIPL Compatible Sony Bravia LCD/led Remote Works with Almost All Sony led/LCD tv's,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",399.0,399.0,0,3.9,1951.0,CUST139,South America,2,2026,1.0
B071SDRGWL,349.0,ORD140,2025-03-17,"boAt Type-c A400 Type-c to USB A Cable for All Type C Phones (Lg nexus 5x), 1Mtr(Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,349.0,699.0,50,4.3,20850.0,CUST140,Europe,3,2025,0.49928469241773965
B08PSQRW2T,399.0,ORD141,2023-10-03,"Zoul Type C to Type C Fast Charging Cable 65W 2M/6ft USB C Nylon Braided Cord Compatible with MacBook Oneplus 9 9R Samsung Galaxy S21 Ultra S20+ (2M, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,399.0,1099.0,64,4.1,2685.0,CUST141,Asia,10,2023,0.3630573248407643
B0859M539M,1699.0,ORD142,2026-04-13,"TP-LINK AC1300 Archer T3U Plus High Gain USB 3.0 Wi-Fi Dongle, Wireless Dual Band MU-MIMO WiFi Adapter with High Gain Antenna, Supports Windows 11/10/8.1/8/7/XP/MacOS",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,1699.0,2999.0,43,4.4,24780.0,CUST142,Europe,4,2026,0.5665221740580193
B08RX8G496,655.0,ORD143,2026-10-27,"LRIPL Mi Remote Control with Netflix & Prime Video Button Compatible for Mi 4X LED Android Smart TV 4A Remote Control (32""/43"") with Voice Command (Pairing Required)","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",655.0,1099.0,40,3.2,285.0,CUST143,North America,10,2026,0.5959963603275705
B002SZEOLG,749.0,ORD144,2026-04-23,"TP-Link Nano USB WiFi Dongle 150Mbps High Gain Wireless Network Wi-Fi Adapter for PC Desktop and Laptops, Supports Windows 10/8.1/8/7/XP, Linux, Mac OS X (TL-WN722N)",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,749.0,1339.0,44,4.2,179692.0,CUST144,Australia,4,2026,0.5593726661687827
B08CS3BT4L,9999.0,ORD145,2024-03-20,Kodak 80 cm (32 inches) HD Ready Certified Android LED TV 32HDX7XPRO (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",9999.0,12999.0,23,4.2,6088.0,CUST145,North America,3,2024,0.7692130163858758
B00RFWNJMC,195.0,ORD146,2024-05-03,Airtel DigitalTV DTH Remote SD/HD/HD Recording Compatible for Television (Shining Black ),"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",195.0,499.0,61,3.7,1383.0,CUST146,Europe,5,2024,0.3907815631262525
B082T6GXS5,999.0,ORD147,2023-10-14,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, MFi Certified Charger for Apple iPhone, iPad, Silver, 6-Ft",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,999.0,2100.0,52,4.5,5492.0,CUST147,South America,10,2023,0.4757142857142857
B09CMQRQM6,499.0,ORD148,2026-07-28,"Ambrane Fast 100W Output Cable with Type-C to Type-C for Mobile, Laptop, Macbook & Table Charging, 480mbps Data Sync Speed, Braided Cable, 1.5m Length (ABCC-100, Black-Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,499.0,899.0,44,4.2,919.0,CUST148,Australia,7,2026,0.5550611790878754
B005LJQMCK,416.0,ORD149,2024-09-29,"BlueRigger Digital Optical Audio Toslink Cable (3.3 Feet / 1 Meter) With 8 Channel (7.1) Audio Support (for Home Theatre, Xbox, Playstation etc.)","Electronics|HomeTheater,TV&Video|Accessories|Cables|OpticalCables",416.0,599.0,31,4.2,30023.0,CUST149,Australia,9,2024,0.6944908180300501
B09C6H53KH,368.0,ORD150,2025-02-09,"Duracell Type-C To Micro 1.2M braided Sync & Charge Cable, USB C to Micro Fast Charge Compatible for fast data transmission (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,368.0,699.0,47,4.2,387.0,CUST150,Asia,2,2025,0.5264663805436338
B0BB3CBFBM,29990.0,ORD151,2023-04-05,VU 138 cm (55 inches) Premium Series 4K Ultra HD Smart IPS LED TV 55UT (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",29990.0,65000.0,54,4.1,211.0,CUST151,North America,4,2023,0.4613846153846154
B08QSDKFGQ,339.0,ORD152,2026-06-04,"Zoul USB Type C Fast Charging 3A Nylon Braided Data Cable Quick Charger Cable QC 3.0 for Samsung Galaxy M31s M30 S10 S9 S20 Plus, Note 10 9 8, A20e A40 A50 A70 (1M, Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,339.0,1099.0,69,4.3,974.0,CUST152,Europe,6,2026,0.30846223839854414
B08PV1X771,15490.0,ORD153,2026-07-17,Samsung 80 cm (32 inches) Wondertainment Series HD Ready LED Smart TV UA32TE40AAKBXL (Titan Gray),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",15490.0,20900.0,26,4.3,16299.0,CUST153,Europe,7,2026,0.7411483253588517
